transf,treatment,plateloc,species,temp,Environment,Habitat,Invasion,who,counts,mF,Fsd,mFL3,sFL3,mssc,mFL4,sFL4,biomass,countsml,countsintransfer,biorepid,fulltreat,X,Extinct,corr.Extinct,size
15,OIn,C07,Ostreococcus,22,FW,away,co-culture,ostreo,13940,29627.58308,37746.95558,1.534984963,0.415165062,6236.074855,0.765769164,0.241629556,1.753127008,697000,139400,C07:ostreo,OIn:22,#REF!,1,1,1.154355854
16,OIn,C07,Ostreococcus,22,FW,away,co-culture,ostreo,15612,30769.4881,92686.70705,3.770140781,1.544599014,8330.271081,1.878020607,1.73124051,1.793571848,780600,156120,C07:ostreo,OIn:22,#REF!,1,1,1.156836255
17,OIn,C07,Ostreococcus,22,FW,away,co-culture,ostreo,13874,88117.8,154004.6475,2.508889205,2.230840211,19966.86,1.524973321,2.480191669,4.71743665,693700,138740,C07:ostreo,OIn:22,#REF!,1,1,1.28140597
18,OIn,C07,Ostreococcus,22,FW,away,co-culture,ostreo,18281,23941.7,17704.47565,3.656581562,1.707970569,6216.673334,1.673124437,0.928017741,1.560767742,914050,182810,C07:ostreo,OIn:22,#REF!,1,1,1.142005206
19,OIn,C07,Ostreococcus,22,FW,away,co-culture,ostreo,13563,27651.80573,87853.0598,1.635961953,2.606861245,14267.20096,1.656434637,3.06327582,1.684591812,678150,135630,C07:ostreo,OIn:22,#REF!,1,1,1.150064149
20,OIn,C07,Ostreococcus,22,FW,away,co-culture,ostreo,15600,32874.7033,104142.4179,3.470911371,3.041856604,8922.602785,1.564900463,2.403672808,1.869757479,780000,156000,C07:ostreo,OIn:22,#REF!,1,1,1.161409119
21,OIn,C07,Ostreococcus,22,FW,away,co-culture,ostreo,18722,27847.64629,29945.28447,1.599082672,0.438304889,6176.658924,0.797364726,0.2420491,1.691303871,936100,187220,C07:ostreo,OIn:22,#REF!,1,1,1.150489546
22,OIn,C07,Ostreococcus,22,FW,away,co-culture,ostreo,16232,28680.89637,33677.37012,1.689741885,0.592229866,6714.844144,0.807711833,0.303009473,1.720061241,811600,162320,C07:ostreo,OIn:22,#REF!,1,1,1.152299499
23,OIn,C07,Ostreococcus,22,FW,away,co-culture,ostreo,17364,30020.13474,38501.89469,1.565684662,0.423468363,6360.796352,0.781084547,0.246462147,1.766961355,868200,173640,C07:ostreo,OIn:22,#REF!,1,1,1.155208539
24,OIn,C07,Ostreococcus,22,FW,away,co-culture,ostreo,17483,29117.02,19574.39018,3.148383301,1.649129922,9518.16,1.153096908,0.722036828,1.73524198,874150,174830,C07:ostreo,OIn:22,#REF!,1,1,1.153246829
25,OIn,C07,Ostreococcus,22,FW,away,co-culture,ostreo,18722,561211,9796.760386,3.458807611,1.421244813,6303.46753,1.545409102,0.704670887,165.4334605,936100,187220,C07:ostreo,OIn:22,#REF!,1,1,1.309040148
0,OIn,C08,Ostreococcus,22,FW,away,co-culture,ostreo,1000,22047,9416.34024,3.324497896,1.366056145,6058.696203,1.485398983,0.677307658,1.499942447,50000,10000,C08:ostreo,OIn:22,,1,1,1.137889614
1,OIn,C08,Ostreococcus,22,FW,away,co-culture,ostreo,133,22047,9416.34024,3.324497896,1.366056145,6058.696203,1.485398983,0.677307658,1.499942447,6650,1330,C08:ostreo,OIn:22,#REF!,1,1,1.137889614
2,OIn,C08,Ostreococcus,22,FW,away,co-culture,ostreo,1548,29894.79199,68030.97233,1.558394173,2.185531924,9501.394703,1.649581723,3.019195632,1.762536133,77400,15480,C08:ostreo,OIn:22,#REF!,1,1,1.154936275
3,OIn,C08,Ostreococcus,22,FW,away,co-culture,ostreo,237,32230.10127,102100.4097,3.402854285,2.982212357,8747.649789,1.53421614,2.356541969,1.846205356,11850,2370,C08:ostreo,OIn:22,#REF!,1,1,1.16000894
4,OIn,C08,Ostreococcus,22,FW,away,co-culture,ostreo,14520,30198.07397,72824.26022,1.50238496,0.507296979,7332.452961,0.750001865,0.278090467,1.773256206,726000,145200,C08:ostreo,OIn:22,#REF!,1,1,1.155595052
5,OIn,C08,Ostreococcus,22,FW,away,co-culture,ostreo,14520,30198.07397,72824.26022,1.50238496,0.507296979,7332.452961,0.750001865,0.278090467,1.773256206,726000,145200,C08:ostreo,OIn:22,#REF!,1,1,1.155595052
6,OIn,C08,Ostreococcus,22,FW,away,co-culture,ostreo,19464,29627.58308,37746.95558,1.534984963,0.415165062,6236.074855,0.765769164,0.241629556,1.753127008,973200,194640,C08:ostreo,OIn:22,#REF!,1,1,1.154355854
7,OIn,C08,Ostreococcus,22,FW,away,co-culture,ostreo,15297,30362.24324,90869.32064,3.696216452,1.514312759,8166.932432,1.841196674,1.697294618,1.77907717,764850,152970,C08:ostreo,OIn:22,#REF!,1,1,1.155951654
8,OIn,C08,Ostreococcus,22,FW,away,co-culture,ostreo,13287,86390,150984.9485,2.459695299,2.187098246,19575.35294,1.495071883,2.43156046,4.600916493,664350,132870,C08:ostreo,OIn:22,#REF!,1,1,1.277652912
9,OIn,C08,Ostreococcus,22,FW,away,co-culture,ostreo,15227,23668.33333,17357.32907,3.584883884,1.67448095,6094.777778,1.640318075,0.909821315,1.551892229,761350,152270,C08:ostreo,OIn:22,#REF!,1,1,1.14141141
10,OIn,C08,Ostreococcus,22,FW,away,co-culture,ostreo,13872,27109.61346,86130.45078,1.603884268,2.555746319,13987.45192,1.623955526,3.003211588,1.666101904,693600,138720,C08:ostreo,OIn:22,#REF!,1,1,1.148886421
11,OIn,C08,Ostreococcus,22,FW,away,co-culture,ostreo,14781,32230.10127,102100.4097,3.402854285,2.982212357,8747.649789,1.53421614,2.356541969,1.846205356,739050,147810,C08:ostreo,OIn:22,#REF!,1,1,1.16000894
12,OIn,C08,Ostreococcus,22,FW,away,co-culture,ostreo,14221,27497.69244,29358.12203,1.56772811,0.429710675,6055.547965,0.781730124,0.237303039,1.679322379,711050,142210,C08:ostreo,OIn:22,#REF!,1,1,1.149729391
13,OIn,C08,Ostreococcus,22,FW,away,co-culture,ostreo,14022,28314.60428,33017.02953,1.656609691,0.580617516,6583.180533,0.791874346,0.297068111,1.707379842,701100,140220,C08:ostreo,OIn:22,#REF!,1,1,1.151503854
14,OIn,C08,Ostreococcus,22,FW,away,co-culture,ostreo,13547,29627.58308,37746.95558,1.534984963,0.415165062,6236.074855,0.765769164,0.241629556,1.753127008,677350,135470,C08:ostreo,OIn:22,#REF!,1,1,1.154355854
15,OIn,C08,Ostreococcus,22,FW,away,co-culture,ostreo,14783,28742.17647,19190.57861,3.086650295,1.616794041,9331.529412,1.130487165,0.707879243,1.722188932,739150,147830,C08:ostreo,OIn:22,#REF!,1,1,1.152432609
16,OIn,C08,Ostreococcus,22,FW,away,co-culture,ostreo,15985,22287.94,9604.667045,3.390987854,1.393377268,6179.870127,1.515106963,0.690853811,1.507588004,799250,159850,C08:ostreo,OIn:22,#REF!,1,1,1.138412974
17,OIn,C08,Ostreococcus,22,FW,away,co-culture,ostreo,14644,30769.4881,92686.70705,3.770140781,1.544599014,8330.271081,1.878020607,1.73124051,1.793571848,732200,146440,C08:ostreo,OIn:22,#REF!,1,1,1.156836255
18,OIn,C08,Ostreococcus,22,FW,away,co-culture,ostreo,13353,23129.3123,46622.08265,1.650249612,2.349240897,8124.948701,1.75468022,3.313891034,1.534490314,667650,133530,C08:ostreo,OIn:22,#REF!,1,1,1.14024057
19,OIn,C08,Ostreococcus,22,FW,away,co-culture,ostreo,15637,30622.3326,84021.94177,1.862167162,2.779860042,10826.8883,1.87465244,3.569018514,1.788325234,781850,156370,C08:ostreo,OIn:22,#REF!,1,1,1.156516609
20,OIn,C08,Ostreococcus,22,FW,away,co-culture,ostreo,14653,67322.05146,160715.3792,3.443299568,2.924774574,14568.67146,1.064036928,1.234503347,3.439894425,732650,146530,C08:ostreo,OIn:22,#REF!,1,1,1.236234275
21,OIn,C08,Ostreococcus,22,FW,away,co-culture,ostreo,18733,30802.03545,74280.74542,1.532432659,0.517442919,7479.10202,0.765001902,0.283652276,1.79473366,936650,187330,C08:ostreo,OIn:22,#REF!,1,1,1.156906953
22,OIn,C08,Ostreococcus,22,FW,away,co-culture,ostreo,19855,27847.64629,29945.28447,1.599082672,0.438304889,6176.658924,0.797364726,0.2420491,1.691303871,992750,198550,C08:ostreo,OIn:22,#REF!,1,1,1.150489546
23,OIn,C08,Ostreococcus,22,FW,away,co-culture,ostreo,15859,28680.89637,33677.37012,1.689741885,0.592229866,6714.844144,0.807711833,0.303009473,1.720061241,792950,158590,C08:ostreo,OIn:22,#REF!,1,1,1.152299499
24,OIn,C08,Ostreococcus,22,FW,away,co-culture,ostreo,17862,24519.53667,83547.20742,1.678732857,2.558459486,18193.02258,1.694456949,3.404003825,1.579639843,893100,178620,C08:ostreo,OIn:22,#REF!,1,1,1.143260359
25,OIn,C08,Ostreococcus,22,FW,away,co-culture,ostreo,19083,29330.39555,16018.23478,2.724215567,1.870233173,7281.002945,1.429383587,1.926810372,1.742701657,954150,190830,C08:ostreo,OIn:22,#REF!,1,1,1.715371032
0,OIn,C10,Ostreococcus,22,FW,away,co-culture,ostreo,1000,28579.77273,15396.2272,2.618430956,1.79760974,6998.272727,1.37387888,1.851989977,1.716553987,50000,10000,C10:ostreo,OIn:22,,1,1,1.152079842
1,OIn,C10,Ostreococcus,22,FW,away,co-culture,ostreo,122,28579.77273,15396.2272,2.618430956,1.79760974,6998.272727,1.37387888,1.851989977,1.716553987,6100,1220,C10:ostreo,OIn:22,#REF!,1,1,1.152079842
2,OIn,C10,Ostreococcus,22,FW,away,co-culture,ostreo,1040,27109.61346,86130.45078,1.603884268,2.555746319,13987.45192,1.623955526,3.003211588,1.666101904,52000,10400,C10:ostreo,OIn:22,#REF!,1,1,1.148886421
3,OIn,C10,Ostreococcus,22,FW,away,co-culture,ostreo,89,66002.01124,157564.0973,3.37578389,2.867426053,14283.01124,1.043173459,1.210297399,3.367683883,4450,890,C10:ostreo,OIn:22,#REF!,1,1,1.233366936
4,OIn,C10,Ostreococcus,22,FW,away,co-culture,ostreo,18255,31378.49723,35114.70668,1.4296946,0.397795249,6154.852862,0.733584801,0.227178736,1.815394295,912750,182550,C10:ostreo,OIn:22,#REF!,1,1,1.15815912
5,OIn,C10,Ostreococcus,22,FW,away,co-culture,ostreo,18255,31378.49723,35114.70668,1.4296946,0.397795249,6154.852862,0.733584801,0.227178736,1.815394295,912750,182550,C10:ostreo,OIn:22,#REF!,1,1,1.15815912
6,OIn,C10,Ostreococcus,22,FW,away,co-culture,ostreo,14673,28742.17647,19190.57861,3.086650295,1.616794041,9331.529412,1.130487165,0.707879243,1.722188932,733650,146730,C10:ostreo,OIn:22,#REF!,1,1,1.152432609
7,OIn,C10,Ostreococcus,22,FW,away,co-culture,ostreo,14683,22047,9416.34024,3.324497896,1.366056145,6058.696203,1.485398983,0.677307658,1.499942447,734150,146830,C10:ostreo,OIn:22,#REF!,1,1,1.137889614
8,OIn,C10,Ostreococcus,22,FW,away,co-culture,ostreo,15871,30362.24324,90869.32064,3.696216452,1.514312759,8166.932432,1.841196674,1.697294618,1.77907717,793550,158710,C10:ostreo,OIn:22,#REF!,1,1,1.155951654
9,OIn,C10,Ostreococcus,22,FW,away,co-culture,ostreo,15982,561211,45707.92417,1.617891776,2.30317735,7965.635981,1.720274725,3.248912778,165.4334605,799100,159820,C10:ostreo,OIn:22,#REF!,1,1,2.309040148
10,OIn,C10,Ostreococcus,22,FW,away,co-culture,ostreo,14918,30217.97314,82374.45272,1.82565408,2.725352982,10614.59637,1.837894549,3.499037759,1.773961096,745900,149180,C10:ostreo,OIn:22,#REF!,1,1,1.155638276
11,OIn,C10,Ostreococcus,22,FW,away,co-culture,ostreo,14331,66002.01124,157564.0973,3.37578389,2.867426053,14283.01124,1.043173459,1.210297399,3.367683883,716550,143310,C10:ostreo,OIn:22,#REF!,1,1,1.233366936
12,OIn,C10,Ostreococcus,22,FW,away,co-culture,ostreo,14272,30198.07397,72824.26022,1.50238496,0.507296979,7332.452961,0.750001865,0.278090467,1.773256206,713600,142720,C10:ostreo,OIn:22,#REF!,1,1,1.155595052
13,OIn,C10,Ostreococcus,22,FW,away,co-culture,ostreo,14363,27497.69244,29358.12203,1.56772811,0.429710675,6055.547965,0.781730124,0.237303039,1.679322379,718150,143630,C10:ostreo,OIn:22,#REF!,1,1,1.149729391
14,OIn,C10,Ostreococcus,22,FW,away,co-culture,ostreo,15643,28314.60428,33017.02953,1.656609691,0.580617516,6583.180533,0.791874346,0.297068111,1.707379842,782150,156430,C10:ostreo,OIn:22,#REF!,1,1,1.151503854
15,OIn,C10,Ostreococcus,22,FW,away,co-culture,ostreo,13847,24038.76144,81909.02688,1.645816526,2.508293614,17836.29665,1.661232303,3.337258652,1.563927199,692350,138470,C10:ostreo,OIn:22,#REF!,1,1,1.142216039
16,OIn,C10,Ostreococcus,22,FW,away,co-culture,ostreo,14646,28951.36818,15704.15174,2.670799575,1.833561935,7138.238182,1.401356458,1.889029777,1.72946544,732300,146460,C10:ostreo,OIn:22,#REF!,1,1,1.152887007
17,OIn,C10,Ostreococcus,22,FW,away,co-culture,ostreo,14748,22287.94,9604.667045,3.390987854,1.393377268,6179.870127,1.515106963,0.690853811,1.507588004,737400,147480,C10:ostreo,OIn:22,#REF!,1,1,1.138412974
18,OIn,C10,Ostreococcus,22,FW,away,co-culture,ostreo,14674,21872.95834,77130.25313,1.538005328,2.139498688,14320.47002,1.57637,2.923312102,1.494435832,733700,146740,C10:ostreo,OIn:22,#REF!,1,1,1.137511568
19,OIn,C10,Ostreococcus,22,FW,away,co-culture,ostreo,14564,66730.87714,171887.1217,3.064732681,2.331570179,20046.52628,0.590515569,0.536734514,3.407428954,728200,145640,C10:ostreo,OIn:22,#REF!,1,1,1.234950149
20,OIn,C10,Ostreococcus,22,FW,away,co-culture,ostreo,12874,54548.45661,142056.5312,3.351724373,3.008576242,9054.614033,1.057819263,1.7055968,2.783084784,643700,128740,C10:ostreo,OIn:22,#REF!,1,1,1.208487982
21,OIn,C10,Ostreococcus,22,FW,away,co-culture,ostreo,19833,21806.06717,35817.00081,1.458288492,0.405751154,6277.949919,0.748256497,0.231722311,1.49232301,991650,198330,C10:ostreo,OIn:22,#REF!,1,1,1.137366269
22,OIn,C10,Ostreococcus,22,FW,away,co-culture,ostreo,14863,30802.03545,74280.74542,1.532432659,0.517442919,7479.10202,0.765001902,0.283652276,1.79473366,743150,148630,C10:ostreo,OIn:22,#REF!,1,1,1.156906953
23,OIn,C10,Ostreococcus,22,FW,away,co-culture,ostreo,13433,107036.9747,326799.8981,3.055321401,1.905249343,31849.23158,1.264372715,0.882337686,6.124465197,671650,134330,C10:ostreo,OIn:22,#REF!,1,1,1.322501447
24,OIn,C10,Ostreococcus,22,FW,away,co-culture,ostreo,18755,89880.156,157084.7404,2.559066989,2.275457015,20366.1972,1.555472787,2.529795503,4.838297095,937750,187550,C10:ostreo,OIn:22,#REF!,1,1,1.28523409
25,OIn,C10,Ostreococcus,22,FW,away,co-culture,ostreo,19776,24220.534,18058.56516,3.729713193,1.74212998,6341.0068,1.706586925,0.946578096,1.56985556,988800,197760,C10:ostreo,OIn:22,#REF!,1,1,1.814261088
0,OIn,C11,Ostreococcus,22,FW,away,co-culture,ostreo,1000,23668.33333,17357.32907,3.584883884,1.67448095,6094.777778,1.640318075,0.909821315,1.551892229,50000,10000,C11:ostreo,OIn:22,,1,1,1.14141141
1,OIn,C11,Ostreococcus,22,FW,away,co-culture,ostreo,199,23668.33333,17357.32907,3.584883884,1.67448095,6094.777778,1.640318075,0.909821315,1.551892229,9950,1990,C11:ostreo,OIn:22,#REF!,1,1,1.14141141
2,OIn,C11,Ostreococcus,22,FW,away,co-culture,ostreo,1489,30217.97314,82374.45272,1.82565408,2.725352982,10614.59637,1.837894549,3.499037759,1.773961096,74450,14890,C11:ostreo,OIn:22,#REF!,1,1,1.155638276
3,OIn,C11,Ostreococcus,22,FW,away,co-culture,ostreo,124,53478.87903,139271.109,3.286004287,2.949584551,8877.072581,1.037077709,1.672153725,2.732236063,6200,1240,C11:ostreo,OIn:22,#REF!,1,1,1.206164688
4,OIn,C11,Ostreococcus,22,FW,away,co-culture,ostreo,19157,29627.58308,37746.95558,1.534984963,0.415165062,6236.074855,0.765769164,0.241629556,1.753127008,957850,191570,C11:ostreo,OIn:22,#REF!,1,1,1.154355854
5,OIn,C11,Ostreococcus,22,FW,away,co-culture,ostreo,19157,29627.58308,37746.95558,1.534984963,0.415165062,6236.074855,0.765769164,0.241629556,1.753127008,957850,191570,C11:ostreo,OIn:22,#REF!,1,1,1.154355854
6,OIn,C11,Ostreococcus,22,FW,away,co-culture,ostreo,19847,24038.76144,81909.02688,1.645816526,2.508293614,17836.29665,1.661232303,3.337258652,1.563927199,992350,198470,C11:ostreo,OIn:22,#REF!,1,1,1.142216039
7,OIn,C11,Ostreococcus,22,FW,away,co-culture,ostreo,14586,28579.77273,15396.2272,2.618430956,1.79760974,6998.272727,1.37387888,1.851989977,1.716553987,729300,145860,C11:ostreo,OIn:22,#REF!,1,1,1.152079842
8,OIn,C11,Ostreococcus,22,FW,away,co-culture,ostreo,14981,22047,9416.34024,3.324497896,1.366056145,6058.696203,1.485398983,0.677307658,1.499942447,749050,149810,C11:ostreo,OIn:22,#REF!,1,1,1.137889614
9,OIn,C11,Ostreococcus,22,FW,away,co-culture,ostreo,18472,31444.0768,75617.89523,1.507848361,2.097547733,14039.67649,1.545460784,2.865992257,1.817754691,923600,184720,C11:ostreo,OIn:22,#REF!,1,1,1.158301569
10,OIn,C11,Ostreococcus,22,FW,away,co-culture,ostreo,14001,65422.42857,168516.786,3.004639883,2.285853117,19653.45714,0.578936832,0.526210308,3.336300746,700050,140010,C11:ostreo,OIn:22,#REF!,1,1,1.23210799
11,OIn,C11,Ostreococcus,22,FW,away,co-culture,ostreo,15351,53478.87903,139271.109,3.286004287,2.949584551,8877.072581,1.037077709,1.672153725,2.732236063,767550,153510,C11:ostreo,OIn:22,#REF!,1,1,1.206164688
12,OIn,C11,Ostreococcus,22,FW,away,co-culture,ostreo,13811,31378.49723,35114.70668,1.4296946,0.397795249,6154.852862,0.733584801,0.227178736,1.815394295,690550,138110,C11:ostreo,OIn:22,#REF!,1,1,1.15815912
13,OIn,C11,Ostreococcus,22,FW,away,co-culture,ostreo,16574,30198.07397,72824.26022,1.50238496,0.507296979,7332.452961,0.750001865,0.278090467,1.773256206,828700,165740,C11:ostreo,OIn:22,#REF!,1,1,1.155595052
14,OIn,C11,Ostreococcus,22,FW,away,co-culture,ostreo,16749,104938.2105,320392.057,2.995413138,1.867891513,31224.73684,1.239581093,0.865036947,5.956183992,837450,167490,C11:ostreo,OIn:22,#REF!,1,1,1.317942595
15,OIn,C11,Ostreococcus,22,FW,away,co-culture,ostreo,14009,88117.8,154004.6475,2.508889205,2.230840211,19966.86,1.524973321,2.480191669,4.71743665,700450,140090,C11:ostreo,OIn:22,#REF!,1,1,1.28140597
16,OIn,C11,Ostreococcus,22,FW,away,co-culture,ostreo,16353,23941.7,17704.47565,3.656581562,1.707970569,6216.673334,1.673124437,0.928017741,1.560767742,817650,163530,C11:ostreo,OIn:22,#REF!,1,1,1.142005206
17,OIn,C11,Ostreococcus,22,FW,away,co-culture,ostreo,17464,28951.36818,15704.15174,2.670799575,1.833561935,7138.238182,1.401356458,1.889029777,1.72946544,873200,174640,C11:ostreo,OIn:22,#REF!,1,1,1.152887007
18,OIn,C11,Ostreococcus,22,FW,away,co-culture,ostreo,18373,30292.68783,69391.59178,1.589562056,2.229242562,9691.422597,1.682573357,3.079579545,1.776609385,918650,183730,C11:ostreo,OIn:22,#REF!,1,1,1.155800568
19,OIn,C11,Ostreococcus,22,FW,away,co-culture,ostreo,13763,33906.8145,130226.8583,3.522065665,2.341022325,13131.69675,1.123344212,1.502742206,1.907883912,688150,137630,C11:ostreo,OIn:22,#REF!,1,1,1.16365103
20,OIn,C11,Ostreococcus,22,FW,away,co-culture,ostreo,15755,28680.89637,33677.37012,1.689741885,0.592229866,6714.844144,0.807711833,0.303009473,1.720061241,787750,157550,C11:ostreo,OIn:22,#REF!,1,1,1.152299499
21,OIn,C11,Ostreococcus,22,FW,away,co-culture,ostreo,13633,30020.13474,38501.89469,1.565684662,0.423468363,6360.796352,0.781084547,0.246462147,1.766961355,681650,136330,C11:ostreo,OIn:22,#REF!,1,1,1.155208539
22,OIn,C11,Ostreococcus,22,FW,away,co-culture,ostreo,17463,21806.06717,35817.00081,1.458288492,0.405751154,6277.949919,0.748256497,0.231722311,1.49232301,873150,174630,C11:ostreo,OIn:22,#REF!,1,1,1.137366269
23,OIn,C11,Ostreococcus,22,FW,away,co-culture,ostreo,15674,30020.13474,38501.89469,1.565684662,0.423468363,6360.796352,0.781084547,0.246462147,1.766961355,783700,156740,C11:ostreo,OIn:22,#REF!,1,1,1.155208539
24,OIn,C11,Ostreococcus,22,FW,away,co-culture,ostreo,19844,31184.87787,94540.44119,3.845543597,1.575490994,8496.876502,1.91558102,1.765865321,1.808437308,992200,198440,C11:ostreo,OIn:22,#REF!,1,1,1.157738548
25,OIn,C11,Ostreococcus,22,FW,away,co-culture,ostreo,19282,89880.156,157084.7404,2.559066989,2.275457015,20366.1972,1.555472787,2.529795503,4.838297095,964100,192820,C11:ostreo,OIn:22,#REF!,1,1,1.828523409
0,OAF,F01,Ostreococcus,22,FW,away,mono-culture,ostreo,1000,31584.60762,12230.82342,1.402563142,0.325119462,6127.548279,0.731560983,0.179127722,1.822819683,50000,10000,F01:ostreo,OAF:22,,1,1,1.158606825
1,OAF,F01,Ostreococcus,22,FW,away,mono-culture,ostreo,1992,24288.44729,8244.758524,2.385783417,1.059809547,5059.764558,1.192157398,0.531740358,1.572074334,99600,19920,F01:ostreo,OAF:22,#REF!,1,1,1.142758396
2,OAF,F01,Ostreococcus,22,FW,away,mono-culture,ostreo,1335,23899.17603,50107.97654,1.928340257,1.110096013,10214.58876,0.952864784,0.546665464,1.559384881,66750,13350,F01:ostreo,OAF:22,#REF!,1,1,1.141912837
3,OAF,F01,Ostreococcus,22,FW,away,mono-culture,ostreo,23,69700.21739,108015.2642,1.330576444,1.298621977,20706.78261,0.614611536,0.62209683,3.572579348,1150,230,F01:ostreo,OAF:22,#REF!,1,1,1.241400032
4,OAF,F01,Ostreococcus,22,FW,away,mono-culture,ostreo,14975,27053.1196,27180.22398,1.636527002,0.459700788,6105.443873,0.800601146,0.253436916,1.664183164,748750,149750,F01:ostreo,OAF:22,#REF!,1,1,1.148763707
5,OAF,F01,Ostreococcus,22,FW,away,mono-culture,ostreo,4076,27053.1196,27180.22398,1.636527002,0.459700788,6105.443873,0.800601146,0.253436916,1.664183164,203800,40760,F01:ostreo,OAF:22,#REF!,1,1,1.148763707
6,OAF,F01,Ostreococcus,22,FW,away,mono-culture,ostreo,3049,24288.44729,8244.758524,2.385783417,1.059809547,5059.764558,1.192157398,0.531740358,1.572074334,152450,30490,F01:ostreo,OAF:22,#REF!,1,1,1.142758396
7,OAF,F01,Ostreococcus,22,FW,away,mono-culture,ostreo,3092,24288.44729,8244.758524,2.385783417,1.059809547,5059.764558,1.192157398,0.531740358,1.572074334,154600,30920,F01:ostreo,OAF:22,#REF!,1,1,1.142758396
8,OAF,F01,Ostreococcus,22,FW,away,mono-culture,ostreo,3945,22227.32353,9685.920575,0.121593905,0.045135082,5550.323529,0.017114153,0.012268727,1.50566207,197250,39450,F01:ostreo,OAF:22,#REF!,1,1,1.138281306
9,OAF,F01,Ostreococcus,22,FW,away,mono-culture,ostreo,3984,74375.44444,126043.2483,0.785685329,0.721944192,20413.96825,0.338240853,0.303790221,3.843285044,199200,39840,F01:ostreo,OAF:22,#REF!,1,1,1.251555374
10,OAF,F01,Ostreococcus,22,FW,away,mono-culture,ostreo,4828,71956.9887,145100.4957,1.603381071,1.311083829,12241.37853,0.759036851,0.666388685,3.701605935,241400,48280,F01:ostreo,OAF:22,#REF!,1,1,1.246302101
11,OAF,F01,Ostreococcus,22,FW,away,mono-culture,ostreo,4252,71956.9887,145100.4957,1.603381071,1.311083829,12241.37853,0.759036851,0.666388685,3.701605935,212600,42520,F01:ostreo,OAF:22,#REF!,1,1,1.246302101
12,OAF,F01,Ostreococcus,22,FW,away,mono-culture,ostreo,4776,26606.66953,15161.49931,1.39272555,0.379215969,8176.407197,0.717788724,0.199331876,1.649071863,238800,47760,F01:ostreo,OAF:22,#REF!,1,1,1.147793946
13,OAF,F01,Ostreococcus,22,FW,away,mono-culture,ostreo,4093,105148.0869,321032.8411,3.001403964,1.871627296,31287.18631,1.242060255,0.866767021,5.97287163,204650,40930,F01:ostreo,OAF:22,#REF!,1,1,1.31839848
14,OAF,F01,Ostreococcus,22,FW,away,mono-culture,ostreo,46573,22071.094,9435.17292,3.331146892,1.368788257,6070.813595,1.488369781,0.678662273,1.500705837,2328650,465730,F01:ostreo,OAF:22,#REF!,1,1,1.13794195
15,OAF,F01,Ostreococcus,22,FW,away,mono-culture,ostreo,4052,608615.6455,291546.4374,1.521200557,0.59859667,140026.9002,0.787542595,0.352323218,202.429534,202600,40520,F01:ostreo,OAF:22,#REF!,1,1,2.412010628
16,OAF,F01,Ostreococcus,22,FW,away,mono-culture,ostreo,1938,584838.1766,423725.2422,1.185742412,0.821883571,130740.0015,0.718224716,0.466806381,183.2511272,96900,19380,F01:ostreo,OAF:22,#REF!,1,1,2.360362158
17,OAF,F01,Ostreococcus,22,FW,away,mono-culture,ostreo,2984,22842.15414,10299.63413,1.376068393,0.330471011,7134.713556,0.711071794,0.177948027,1.525272958,149200,29840,F01:ostreo,OAF:22,#REF!,1,1,1.139616816
18,OAF,F01,Ostreococcus,22,FW,away,mono-culture,ostreo,3250,26371.96,19962.73023,2.610307186,1.340492579,6059.0475,1.524587769,1.47755429,1.641164305,162500,32500,F01:ostreo,OAF:22,#REF!,1,1,1.14728412
